id,message_size,actual rtt,rtt,min_rtt,rttvar,cwnd,delivery_rate
8083,3020000,324295,4301,77,4469,1099818,14378937
3544,1880000,208695,14106,70,13998,1910268,9645494
4948,2230000,173127,3093,76,3541,199308,22344262
9885,3470000,260415,6601,71,7677,1365033,14349311
10294,3570000,198032,5831,129,6536,1118962,19378391
11900,3970000,766569,5632,78,6694,576684,22837392
3406,1850000,187674,4727,70,4448,524528,18429961
10019,3500000,553938,6469,71,5752,1508900,10998461
141,1030000,17034,670,57,303,258816,57225648
3716,1920000,262596,11682,70,11990,1913066,8765197
9586,3390000,188891,4642,71,4145,1038658,18156349
625,1150000,77696,3571,11,4162,443654,4433790
6098,2520000,168294,9677,56,12893,1033938,10904180
2812,1700000,93281,4703,70,4273,1022200,17988003
6181,2540000,140745,3222,56,3734,199308,45748883
10110,3520000,192433,4058,71,3755,986837,18271522
12013,4000000,341733,3366,78,2811,441614,19940774
9719,3420000,203028,3858,71,3519,998078,20758504
8363,3090000,216332,4305,77,3959,1052808,16363159
7273,2810000,182165,4930,56,4767,1069244,17888479
11774,3940000,253006,4461,78,4373,1235053,19270339
5371,2340000,374370,15014,81,13687,2285272,8553929
11226,3800000,501418,8846,101,6671,1436468,9606811
5580,2390000,127281,3298,81,2700,1157757,5566522
3138,1780000,98132,4276,70,4503,1182186,20122983
639,1150000,315563,6061,11,8071,199308,17483639
1268,1310000,62925,4421,11,4642,1032208,21388983
1217,1300000,87524,13577,11,20153,1191056,19624619
1987,1490000,114703,3843,11,4151,438890,9594627
2401,1600000,118046,3258,11,2613,1046648,20825464
3358,1830000,98552,4144,70,4689,618236,29335075
7581,2890000,213797,7716,97,7321,1555144,7656383
10478,3610000,234479,3444,129,3648,332895,10662950
8760,3190000,560948,13882,77,14971,2135452,5820801
8959,3230000,201431,7714,142,7449,1176174,17153879
3184,1790000,503742,8917,70,10322,1794738,8404545
1143,1280000,76664,3964,11,3110,874766,18288940
4471,2110000,117026,9954,76,8146,1362116,16292272
1701,1420000,102998,4629,11,4775,514356,13553623
5649,2410000,460175,9282,81,9420,1717398,7071904
3452,1860000,96772,4320,70,4734,859680,21101212
8161,3040000,213364,19258,77,30807,1443399,364829
9650,3410000,483166,8036,71,7962,1442708,13590025
9827,3450000,616167,8263,71,7402,2020243,11262659
10150,3530000,305543,11107,71,11227,984460,19698349
11665,3910000,369349,4287,78,4268,1035422,19319983
1265,1310000,65957,4521,11,3765,1133266,21456669
5220,2300000,451833,10432,81,9371,1658064,4715169
5282,2320000,313640,5376,81,4597,892166,12091586
6108,2520000,158673,5365,56,5839,913578,19477261
6854,2710000,270847,5356,56,4529,1498726,15222523
9963,3490000,226162,8399,71,5991,1775788,9367968
10427,3600000,320824,6565,129,7031,1521258,11814042
8329,3080000,220536,11766,77,13352,863580,11111262
9665,3410000,625203,18363,71,17202,1388718,7242541
10004,3500000,546988,5763,71,5688,1461023,14107309
11893,3970000,755580,9922,78,10832,1901642,1501815
6512,2620000,165286,8882,56,12280,1127298,19621200
6869,2710000,175618,3325,56,2334,730754,23326569
794,1190000,98392,4868,11,4496,466422,14008267
1432,1350000,84575,7824,11,6723,1190068,14646455
1735,1430000,110292,4680,11,5986,417970,33864340
6492,2620000,252441,4331,56,3198,1258886,16682397
4491,2120000,214329,12983,76,12585,1209844,19333285
8881,3220000,296682,5326,77,6069,393818,36186053
8738,3180000,207649,7659,77,7351,1414508,11953964
9045,3260000,525191,7490,131,8379,1558838,13034731
9547,3380000,262047,10296,71,8570,1680414,6800009
3846,1960000,287227,12809,70,13404,1753226,9621742
11564,3890000,230015,4778,78,4360,1064542,20859521
1442,1360000,130890,3571,11,3175,978858,21494036
3232,1800000,119354,3793,70,4195,624750,32050491
9467,3360000,184755,3261,71,2384,878352,17601193
2106,1520000,78648,7650,11,9162,1005082,3444223
4690,2170000,113805,5344,76,6101,199308,31763129
4609,2150000,114553,4347,76,4971,656548,19673912
8108,3020000,218526,5226,77,5580,1232116,16608804
728,1180000,147485,4220,11,2826,1092047,18453938
11412,3850000,227507,5233,78,4566,998978,18204100
5700,2420000,173889,13178,81,15340,1370076,16035353
9741,3430000,282028,3975,71,4372,758396,27002472
4616,2150000,303735,15811,76,14087,2364982,6966509
4972,2240000,226206,4750,76,4107,1380494,16382588
1079,1260000,133460,6518,11,6276,1218202,13981785
8986,3240000,271973,3430,142,3450,839528,20679637
6288,2570000,216235,3598,56,3675,354580,17365003
9825,3450000,188033,4336,71,4136,1220965,20504219
1613,1400000,240835,7268,11,7172,1347218,15917716
3658,1910000,104120,3350,70,3019,998442,17415231
1177,1290000,229304,7224,11,9381,1350217,2944468
10781,3690000,244473,3449,101,2836,1033008,19549321
388,1090000,107627,3328,11,3900,267324,49358470
4733,2180000,597520,6825,76,6588,1779322,6118727
9794,3440000,225477,4304,71,3857,1252011,19724247
8395,3090000,173351,7328,77,6463,1329886,15745428
623,1150000,65500,3870,11,4735,196608,21179716
1567,1390000,70391,3788,11,3792,1082930,21413515
2382,1590000,103924,3654,11,2803,1147498,21709019
2571,1640000,84302,6034,11,6232,1322554,17363911
5701,2420000,373467,6273,81,6724,1416624,12870245
6071,2510000,147129,3551,56,4013,603040,28276678
6188,2540000,188779,12557,56,17836,791155,174588
8809,3200000,201045,8586,77,7340,1600834,21975276
9955,3480000,234822,14520,71,16274,497675,11769823
11751,3930000,745896,11476,78,10454,1794932,10897950
3300,1820000,113418,7985,70,9823,779788,14558884
4120,2030000,107952,4766,70,4589,1064370,20297867
2553,1630000,93299,7763,11,7362,1270716,16531221
5915,2470000,278521,4312,56,4228,1027550,21575623
6231,2550000,141915,2908,56,3115,508230,34964178
2091,1520000,86043,3207,11,2939,778998,17846958
3858,1960000,337818,19315,70,24520,1745545,371002
1273,1310000,90122,4891,11,4701,1197638,14788674
2029,1500000,100739,4494,11,3989,706893,19839361
3693,1920000,120471,4078,70,3630,1129370,17648608
9897,3470000,189836,4117,71,3490,1096161,20087019
2268,1560000,89534,3692,11,3881,792992,16095880
2071,1510000,77338,3738,11,2752,949904,19634025
3115,1770000,200409,10626,70,11605,535952,19025456
6608,2650000,285760,4359,56,3888,1240398,17992412
7215,2800000,186454,7114,56,5484,1000436,19777637
9246,3310000,266791,3318,131,2865,924980,17276456
7989,2990000,361510,5792,77,4856,1379548,11760683
10521,3630000,336497,3715,129,4171,533412,31492407
5242,2310000,452658,7932,81,6740,1589730,11225043
9941,3480000,231328,6881,71,5579,1253749,16527300
10692,3670000,237152,3430,101,2719,962869,21851576
11494,3870000,289743,4108,78,3860,1092475,17794227
6607,2650000,180942,4142,56,3528,965900,19039918
3449,1860000,248116,12263,70,7048,1250919,9853082
10984,3740000,204876,3835,101,4092,970083,16495853
11233,3800000,643424,7973,101,7181,1135890,3569556
2426,1600000,333947,5346,11,5390,1195180,17516640
1610,1400000,102753,5843,11,6284,1281528,15904767
7206,2800000,215739,6032,56,5989,1217284,13525167
5622,2400000,162420,3720,81,3139,917402,19959970
7797,2940000,228151,4573,85,4558,598358,23466435
8144,3030000,321959,14115,77,20920,1152844,14490842
9811,3450000,270442,3696,71,3020,1036080,19720784
7171,2790000,149323,8226,56,8581,979236,17974662
5886,2470000,145690,3919,56,3598,981918,21743913
10113,3520000,441998,15567,71,20664,1188957,14580577
6692,2670000,213308,3386,56,3004,958528,22917234
9671,3410000,437670,5298,71,4030,1207868,10206401
5373,2340000,202075,11471,81,7965,1431780,6782004
8157,3030000,202972,4032,77,3483,1153836,19609348
4640,2160000,290109,14757,76,18661,342532,2381532
7281,2820000,172143,3969,56,4602,199308,43568240
9171,3290000,194777,7399,131,9704,561702,30894814
9385,3340000,265127,4392,71,5001,540526,3012770
5643,2410000,160044,3780,81,3389,982678,20046589
137,1030000,18238,651,65,351,260618,86684380
9539,3380000,503691,9515,71,8598,1775660,6070494
9558,3380000,251500,3700,71,3047,1009636,20520191
1470,1360000,85973,6569,11,6307,1104560,22706082
1565,1390000,69599,6378,11,8718,1017490,7332574
4422,2100000,637718,6127,76,6498,1383562,11482343
6105,2520000,168929,3363,56,3608,817140,23424553
6218,2550000,154388,8913,56,13069,639458,21151424
5584,2390000,619270,12406,81,17562,252963,13190182
4391,2090000,321845,4285,76,3812,1226492,17747578
4820,2200000,118652,3140,76,3285,196608,20016270
7328,2830000,187881,4195,56,3970,1137552,19474586
7582,2890000,391774,5099,97,5336,904086,15634369
6175,2540000,169702,3058,56,3341,725200,14873282
9093,3270000,242973,16834,131,24887,1154258,14373399
10204,3550000,328260,4790,129,4491,1333567,18696849
10331,3580000,197612,4162,129,4058,1138438,21215719
11252,3810000,657466,4776,101,4095,1395210,2719044
9431,3350000,354000,5173,71,4235,1491348,17063900
2751,1680000,199323,8442,99,7226,1277094,15013834
8180,3040000,205299,5783,77,4220,1369114,17931316
644,1160000,71388,8739,11,8306,1519438,14060649
7650,2910000,302884,4329,85,4395,1016929,15059391
8257,3060000,199412,3896,77,3577,1045934,19101789
5183,2290000,213171,3708,81,3196,1116350,21263021
4473,2110000,198109,4322,76,4225,1331692,17045362
9398,3340000,221254,3683,71,2544,966074,20801394
9263,3310000,523378,4672,80,5135,199308,4762365
5006,2250000,220977,4358,81,3617,924496,17620665
7512,2870000,276025,10512,97,15444,1194071,2675347
839,1200000,77161,3426,11,2901,935208,22176109
8591,3140000,215142,4253,77,3736,1033624,22664735
8641,3160000,219008,3292,77,3154,822898,2992505
1451,1360000,87426,7271,11,8098,896614,18705517
6697,2670000,174226,4213,56,3728,1022456,18088625
10638,3650000,292876,3751,129,3323,897630,17125680
9803,3450000,312194,5597,71,5067,926395,10955564
7257,2810000,274686,3956,56,3246,1110768,22456405
1690,1420000,80874,4262,11,5185,196608,39868503
11584,3890000,236106,4153,78,3999,1024265,18606190
2075,1510000,117503,3347,11,2502,804482,18940119
4277,2060000,129018,3852,70,3501,979572,20965847
2414,1600000,105265,3329,11,2849,851624,20827898
7969,2990000,238856,3221,77,2931,899304,18581722
11387,3840000,249232,3945,78,3402,1010112,18806360
7065,2760000,146036,3459,56,2881,1121024,21481043
1706,1420000,358818,7734,11,8094,1503646,8770365
1813,1450000,122025,14216,11,16231,668386,23727031
3522,1880000,114721,3941,70,3263,1038732,19327120
6946,2730000,219187,3852,56,3770,1140134,21944032
2457,1610000,144072,6841,11,5405,1557004,14095577
8495,3120000,166404,4120,77,3938,378250,20356427
68,1010000,19405,501,144,298,196608,78944544
4633,2150000,113686,3918,76,3927,1106000,11504943
7657,2910000,213453,3796,85,4020,852566,14931652
1415,1350000,66273,3756,11,3380,1064426,21376011
611,1150000,56647,2862,11,2723,731672,17429021
5279,2310000,158501,3331,81,3110,1012754,21096660
11758,3930000,706437,15181,78,15892,2286060,6801545
10646,3660000,439066,4510,129,4529,1216737,13636003
2889,1720000,90979,4448,70,4181,1054788,19178114
4065,2010000,112833,6173,70,4701,1325106,16558004
4350,2080000,454255,7329,76,7366,759659,11264925
2313,1570000,175146,6700,11,8396,979764,19614224
6111,2520000,140576,3528,56,3507,638284,14637602
7583,2890000,205829,4489,97,5079,199308,32144196
11108,3770000,260145,3774,101,3026,1087882,20952319
2863,1710000,152439,3914,70,3437,1074174,20144530
5431,2350000,127564,3646,81,3190,993290,20296237
2639,1650000,112457,6523,11,6788,1508924,13335923
3387,1840000,135431,3197,70,3195,862060,14715283
5708,2420000,155644,4970,81,5040,1208012,16369942
71,1010000,16760,531,144,324,199308,115101863
11795,3940000,344919,7141,78,9700,1260887,3836662
4971,2240000,201190,3199,76,2929,877844,24237071
8956,3230000,657939,4501,142,4872,663744,18172611
5154,2280000,451848,7038,81,7469,915546,13236097
8177,3040000,490896,5840,77,4988,1793238,10278901
1245,1310000,77150,3636,11,3166,885074,19130052
9797,3440000,704032,12601,71,9446,2011890,5365867
4739,2180000,113228,3477,76,3864,428726,26329345
2767,1690000,134257,4898,99,4377,1026286,14307244
3301,1820000,99293,4022,70,4469,199308,21767320
11140,3780000,233930,4132,101,3140,1283612,16284832
5960,2490000,121966,3925,56,4486,225145,48556156
1978,1490000,156009,2934,11,3040,419232,34542110
4867,2210000,154304,3181,76,2901,962436,21356680
9143,3280000,240127,3317,131,3257,525588,26087143
9163,3290000,455782,4801,131,5203,1121454,7436757
11967,3990000,254058,3510,78,3695,851760,18967332
7294,2820000,239100,4022,56,3914,1126134,20049478
1738,1430000,184794,5056,11,5449,1047630,12689350
7336,2830000,149143,4436,56,4242,1090214,19001314
11385,3840000,215185,10362,78,9372,1256266,12911907
11903,3970000,254695,3649,78,4320,199308,52843943
10352,3580000,196230,4656,129,4675,1111593,18174569
1065,1260000,80476,3374,11,2581,992286,23473519
3086,1770000,179948,18556,70,17730,2275824,4779363
6158,2530000,270233,3532,56,3670,861252,12887081
11170,3790000,445365,5183,101,4425,789253,17662782
8046,3010000,229643,4274,77,3907,1196908,20917285
1013,1250000,85514,4354,11,4037,1179698,16855083
1650,1410000,102696,10493,11,10588,1502108,12050637
3078,1760000,95155,4802,70,4696,1213926,18598211
4135,2030000,168937,6343,70,5896,1642304,14510057
104,1020000,33682,1963,139,1708,384430,26245896
129,1030000,207855,10688,65,20323,507901,74446870
5578,2390000,128095,6223,81,6419,1239486,19547032
6740,2680000,185474,4572,56,4220,1172672,16079812
7386,2840000,185893,7975,56,8314,1191660,15961974
7006,2750000,145385,6756,56,6801,1090750,20170705
7595,2890000,156087,2666,97,2507,196608,49846096
2393,1590000,119492,6175,11,5420,1726270,9332112
5511,2370000,517947,14399,81,15611,1091788,6963963
7643,2910000,360626,4834,85,5643,496684,19366102
9724,3430000,309587,13068,71,14506,1835232,10026926
9901,3470000,611102,9783,71,10974,1788025,12842550
10377,3590000,498659,9877,129,10724,213171,27159616
4693,2170000,151030,3029,76,3390,199308,38692407
3597,1890000,248883,14262,70,9601,2298065,3653301
291,1070000,162633,9647,11,12653,1143483,1557542
4213,2050000,443775,9177,70,9729,605104,11428617
1846,1460000,126090,6763,11,7269,203518,11516826
3344,1830000,101329,4818,70,5108,669638,17037726
5405,2350000,315617,13395,81,17961,705547,1805150
7682,2920000,193225,3057,85,3122,227790,14454199
8995,3240000,354839,4318,142,4675,790624,24581516
9022,3250000,198686,3509,131,4037,199308,47566380
11680,3920000,699855,11441,78,12208,1644207,7359307
11727,3930000,235613,5089,78,5393,1192053,17698815
3743,1930000,406602,8014,70,6114,1656612,10979100
7971,2990000,488214,4848,77,3896,1338270,13411471
531,1130000,212082,8132,11,8621,726386,13015601
61,1010000,20829,829,144,454,196608,39894377
275,1060000,113980,6087,11,5902,451216,21195558
3683,1920000,137142,3975,70,3535,989566,16799604
1902,1470000,97765,3432,11,3848,497962,37508873
6388,2590000,144883,5450,56,6632,199308,14723926
9264,3310000,483662,9839,80,12880,199308,6102151
1785,1440000,122928,3133,11,3429,339794,15556849
9322,3330000,218515,3247,71,2840,934196,21506979
10853,3710000,423546,8424,101,8498,1277129,7975694
2256,1560000,81684,2999,11,3252,485120,26829561
7733,2930000,155892,3691,85,3778,872596,20187512
1007,1250000,61518,3105,11,2586,946268,24293610
13,1000000,19126,1524,211,660,876913,72344810
2660,1660000,152154,9310,11,11178,895284,18895574
400,1100000,64111,5781,11,6775,270282,13293640
2691,1670000,121612,14047,11,15004,1832491,8481333
5070,2260000,154492,3280,81,2880,934390,16505110
8630,3150000,533099,8039,77,6389,1781206,14367886
9669,3410000,229276,4049,71,3251,1031108,13248326
3114,1770000,260884,17490,70,21625,1604432,5983054
3669,1910000,103156,3685,70,2669,1227806,18775091
10263,3560000,626956,7368,129,7218,1415262,13537429
10472,3610000,290441,3101,129,3536,199308,35358097
11668,3910000,315590,10463,78,9840,1709394,13241077
2180,1540000,115481,4704,11,3991,1193086,17509391
4001,2000000,433398,8484,70,7514,1816288,13795602
1508,1370000,109044,5853,11,5241,1313598,13921805
8421,3100000,164322,4951,77,5034,1010800,21996698
2983,1740000,269573,6105,70,5998,1416266,12012769
42,1010000,20416,1681,211,505,803214,76042463
2944,1730000,102228,6565,70,6082,1224322,18068530
5514,2370000,148343,3843,81,2935,926376,20135834
3555,1880000,621323,5673,70,3874,1505575,12987035
7055,2760000,199379,3856,56,3193,936744,20360200
4356,2080000,129459,4903,76,4736,1350366,15033531
8573,3140000,568634,22287,77,32711,1808665,901774
9118,3270000,186339,4620,131,5954,908056,18402551
1238,1300000,150061,5776,11,7107,486294,13472536
114,1020000,24641,1001,139,729,343258,23960719
3296,1820000,481692,6007,70,6198,1454822,12178452
11109,3770000,301885,4903,101,5221,1172198,18291618
4967,2240000,118406,4681,76,5499,991960,16848571
6127,2530000,214127,4353,56,4586,279031,20407465
7088,2770000,429746,6483,56,6339,1287856,11487950
4413,2100000,512652,12196,76,12010,737750,8212661
11605,3900000,257897,4259,78,4124,1121259,18568671
1731,1430000,104416,3510,11,3574,775744,16094024
4411,2100000,586561,6022,76,5030,1503128,14045147
986,1240000,60635,3516,11,2903,898504,23351163
5789,2440000,117317,3432,81,3188,1086216,22505534
9526,3380000,194124,4619,71,3947,1015414,18111298
6521,2630000,275021,4988,56,4606,1272818,14008135
207,1050000,89294,6119,13,6216,893460,14454841
1157,1280000,157060,4675,11,3880,1331456,13424650
2929,1730000,132283,10723,70,11751,1024268,21486743
2708,1670000,111004,4376,99,4605,1140524,20150941
5853,2460000,200914,17622,81,22658,1362108,7402049
7040,2760000,345491,4323,56,4524,242644,25751117
8214,3050000,183859,3381,77,2858,928966,22255534
8937,3230000,214051,3514,142,3813,471748,25934314
9579,3390000,219403,3614,71,2874,961544,19411143
9902,3470000,562629,13775,71,14734,2353700,6412435
3479,1860000,102458,5335,70,5623,560284,21763524
5379,2340000,210991,3526,81,2580,979466,20459357
8824,3200000,488332,9874,77,10467,1372434,9363592
11031,3750000,206794,6255,101,7969,1104153,3904944
2034,1500000,134145,6678,11,6634,1631466,12683824
5114,2270000,153170,3177,81,2899,905986,12658774
4917,2220000,742690,8306,76,10225,264212,19771234
408,1100000,51780,2803,11,2804,824010,23394712
3119,1770000,115470,4012,70,4756,216129,5593420
1345,1330000,64548,3486,11,3198,807898,19246701
307,1070000,180695,3819,11,3772,634010,13933864
4136,2030000,343777,6986,70,6419,1606784,10345820
6527,2630000,160347,2947,56,2741,973664,25486721
423,1100000,283863,3028,11,2845,642330,14007806
7182,2790000,146076,4928,56,4233,1058646,19410059
7599,2890000,186708,5043,97,4967,989750,12371903
8813,3200000,279179,4357,77,4374,1186310,19248555
9328,3330000,203218,3262,71,2640,872042,14157246
11322,3830000,750083,8591,78,9367,1929119,9959423
8159,3030000,235459,5279,77,6423,950171,1636493
12026,4000000,348094,4993,78,5503,1169671,13237279
7600,2900000,373682,3826,97,4088,850504,6529125
7830,2950000,223664,3378,77,4110,199308,10150639
2395,1590000,325931,5499,11,4560,1225571,20461312
6384,2590000,166465,4583,56,5438,199308,14254461
8837,3200000,320997,4421,77,4387,1095662,19740915
5822,2450000,912065,16524,81,10128,2025457,9936893
9336,3330000,180308,5009,71,5558,918174,18218237
2474,1610000,279827,12498,11,17517,1227337,1272983
949,1230000,60021,3292,11,3168,798502,21535275
1359,1330000,88232,4017,11,3442,1167152,16753469
3690,1920000,200795,13215,70,12650,1976998,4577712
10758,3680000,208571,10638,101,15589,570643,31263864
11958,3980000,606147,5307,78,5521,1320558,14555338
2245,1560000,117747,4509,11,3369,857818,13413100
